ING_TTYPE1,Tenure type - Census,Owner with or without a mortgage (or being purchased under a shared equity scheme) (no.),61033,,82909,,,,,115992,
ING_TTYPE3,Tenure type - Census,Owner with or without a mortgage (or being purchased under a shared equity scheme) (%),37.1,,40.1,,,,,43.4,
ING_TTYPE2,Tenure type - Census,Renter (no.),95196,,113641,,,,,142507,
ING_TTYPE4,Tenure type - Census,Renter (%),57.9,,55,,,,,53.3,
ING_HMLSS1,Homelessness - Census estimates of homelessness,Estimate of persons who were homeless or likely to be homeless who identified as Aboriginal and/or Torres Strait Islander (no.),2205,,2278,,,,,,
ING_HMLSS2,Homelessness - Census estimates of homelessness,% of total homeless or likely to be homeless population estimate who identify as Aboriginal and/or Torres Strait Islander,8,,6,,,,,,
CABEE_2,Number of businesses - at 30 June,Number of non-employing businesses,,,,413042,434907,454008,471067,457437,
CABEE_3,Number of businesses - at 30 June,Number of employing businesses: 1-4 employees,,,,224315,227217,228265,225118,267701,
CABEE_4,Number of businesses - at 30 June,Number of employing businesses: 5-19 employees,,,,67039,68965,70370,70492,72818,
CABEE_38,Number of businesses - at 30 June,Number of employing businesses: 20 or more employees,,,,18162,19319,20128,19726,19692,
CABEE_5,Number of businesses - at 30 June,Total number of businesses,,,,722558,750408,772771,786403,817648,
CABEE_7,Business entries - year ended 30 June,Number of non employing business entries,,,,,83996,85450,83351,85421,
CABEE_8,Business entries - year ended 30 June,Number of employing business entries: 1-4 employees,,,,,33686,32170,29967,39865,
CABEE_9,Business entries - year ended 30 June,Number of employing business entries: 5-19 employees,,,,,2870,2687,2610,2599,
CABEE_39,Business entries - year ended 30 June,Number of employing business entries: 20 or more employees,,,,,437,423,338,382,
CABEE_10,Business entries - year ended 30 June,Total number of business entries,,,,,120989,120730,116266,128267,
CABEE_12,Business exits - year ended 30 June,Number of non employing business exits,,,,,66653,71527,75120,77165,
CABEE_13,Business exits - year ended 30 June,Number of employing business exits: 1-4 employees,,,,,22174,22104,22687,16159,
CABEE_14,Business exits - year ended 30 June,Number of employing business exits: 5-19 employees,,,,,3525,3564,3510,2659,
CABEE_40,Business exits - year ended 30 June,Number of employing business exits: 20 or more employees,,,,,679,582,601,588,
CABEE_15,Business exits - year ended 30 June,Total number of business exits,,,,,93031,97777,101918,96571,
CABEE_19,Number of businesses by industry - at 30 June,"Agriculture, forestry and fishing (no.)",,,,53517,53367,52811,52183,52900,
CABEE_28,Number of businesses by industry - at 30 June,Mining (no.),,,,1591,1568,1553,1565,1560,
CABEE_27,Number of businesses by industry - at 30 June,Manufacturing (no.),,,,26149,26430,26800,26668,27560,
CABEE_23,Number of businesses by industry - at 30 June,"Electricity, gas water and waste services (no.)",,,,2187,2319,2403,2472,2615,
CABEE_21,Number of businesses by industry - at 30 June,Construction (no.),,,,119523,125627,129783,131213,137947,
CABEE_37,Number of businesses by industry - at 30 June,Wholesale trade (no.),,,,44799,45214,45847,46153,49025,
CABEE_34,Number of businesses by industry - at 30 June,Retail trade (no.),,,,28293,28369,28633,28688,29554,
CABEE_17,Number of businesses by industry - at 30 June,Accommodation and food services (no.),,,,32200,32965,33335,33683,35677,
CABEE_36,Number of businesses by industry - at 30 June,"Transport, postal and warehousing (no.)",,,,51590,60146,65260,66711,63664,
CABEE_26,Number of businesses by industry - at 30 June,Information media and telecommunications (no.),,,,8920,9070,9358,9249,9613,
CABEE_24,Number of businesses by industry - at 30 June,Financial and insurance services (no.),,,,36937,38024,39418,41083,43230,
CABEE_33,Number of businesses by industry - at 30 June,"Rental, hiring and real estate services (no.)",,,,84405,86211,87515,89309,92339,
CABEE_31,Number of businesses by industry - at 30 June,"Professional, scientific and technical services (no.)",,,,99452,103299,107171,109664,114927,
CABEE_18,Number of businesses by industry - at 30 June,Administrative and support services (no.),,,,31050,32456,34140,35174,37059,
CABEE_32,Number of businesses by industry - at 30 June,Public administration and safety (no.),,,,2663,2695,2702,2681,2666,
CABEE_22,Number of businesses by industry - at 30 June,Education and training (no.),,,,11109,11774,12461,12937,13779,
CABEE_25,Number of businesses by industry - at 30 June,Health care and social assistance (no.),,,,44642,46526,48357,50510,54063,
CABEE_20,Number of businesses by industry - at 30 June,Arts and recreation services (no.),,,,9999,10428,10786,11238,11833,
CABEE_30,Number of businesses by industry - at 30 June,Other services (no.),,,,30549,31866,33080,34065,36540,
CABEE_29,Number of businesses by industry - at 30 June,Currently unknown (no.),,,,2983,2054,1358,1157,1097,
CABEE_35,Number of businesses by industry - at 30 June,Number of businesses by industry - total,,,,722558,750408,772771,786403,817648,
CABEE_42,Number of businesses by turnover - at 30 June,Number of businesses with turnover of zero to less than $50k,,,,188348,194518,201903,204116,230991,
CABEE_43,Number of businesses by turnover - at 30 June,Number of businesses with turnover of $50k to less than $200k,,,,238390,245410,252197,257653,259873,
CABEE_44,Number of businesses by turnover - at 30 June,Number of businesses with turnover of $200k to less than $2m,,,,242961,254664,260620,265472,267909,
CABEE_45,Number of businesses by turnover - at 30 June,Number of businesses with turnover of $2m to less than $5m,,,,28941,30762,32061,32538,32681,
CABEE_46,Number of businesses by turnover - at 30 June,Number of businesses with turnover of $5m to less than $10m,,,,10734,11433,11679,11977,11863,
CABEE_47,Number of businesses by turnover - at 30 June,Number of businesses with turnover of $10m or more,,,,13181,13621,14318,14636,14326,
CABEE_48,Number of businesses by turnover - at 30 June,Number of businesses by turnover - total,,,,722558,750408,772771,786403,817648,
CABEE_50,Business entries by turnover - year ended 30 June,Number of business entries with turnover of zero to less than $50k,,,,,49098,48699,46481,51749,
CABEE_51,Business entries by turnover - year ended 30 June,Number of business entries with turnover of $50k to less than $200k,,,,,46677,47739,46364,50014,
CABEE_52,Business entries by turnover - year ended 30 June,Number of business entries with turnover of $200k to less than $2m,,,,,23413,22639,21800,24922,
CABEE_53,Business entries by turnover - year ended 30 June,Number of business entries with turnover of $2m to less than $5m,,,,,1097,1012,1019,988,
CABEE_54,Business entries by turnover - year ended 30 June,Number of business entries with turnover of $5m to less than $10m,,,,,299,309,308,292,
CABEE_55,Business entries by turnover - year ended 30 June,Number of business entries with turnover of $10m or more,,,,,402,334,302,305,
CABEE_56,Business entries by turnover - year ended 30 June,Number of business entries by turnover - total,,,,,120989,120730,116266,128267,
CABEE_58,Business exits by turnover - year ended 30 June,Number of business exits with turnover of zero to less than $50k,,,,,42662,44676,47207,48168,
CABEE_59,Business exits by turnover - year ended 30 June,Number of business exits with turnover of $50k to less than $200k,,,,,30081,31599,32977,30024,
CABEE_60,Business exits by turnover - year ended 30 June,Number of business exits with turnover of $200k to less than $2m,,,,,17895,19336,19653,16268,
CABEE_61,Business exits by turnover - year ended 30 June,Number of business exits with turnover of $2m to less than $5m,,,,,1253,1263,1258,1188,
CABEE_62,Business exits by turnover - year ended 30 June,Number of business exits with turnover of $5m to less than $10m,,,,,438,422,398,419,
CABEE_63,Business exits by turnover - year ended 30 June,Number of business exits with turnover of $10m or more,,,,,707,483,422,503,
CABEE_64,Business exits by turnover - year ended 30 June,Number of business exits by turnover - total,,,,,93031,97777,101918,96571,
BUILDING_2,Building approvals - year ended 30 June,Private sector houses (no.),,,,29296,30143,28141,24421,30547,29479
BUILDING_3,Building approvals - year ended 30 June,Private sector dwellings excluding houses (no.),,,,42800,41977,29505,23569,29199,25190
BUILDING_12,Building approvals - year ended 30 June,Total private sector dwelling units (no.),,,,72096,72120,57646,47990,59746,54669
BUILDING_4,Building approvals - year ended 30 June,Total dwelling units (no.),,,,72731,72856,57982,48625,60387,55258
BUILDING_5,Building approvals - year ended 30 June,Value of private sector houses ($m),,,,11378,12433,11928,10664,13970,15768
BUILDING_6,Building approvals - year ended 30 June,Value of private sector dwellings excluding houses ($m),,,,13418,14191,9548,7616,10238,9188
BUILDING_7,Building approvals - year ended 30 June,Total value of private sector dwelling units ($m),,,,24796,26623,21477,18280,24208,24956
BUILDING_8,Building approvals - year ended 30 June,Value of residential building ($m),,,,25343,27239,22005,18909,25035,25733
BUILDING_9,Building approvals - year ended 30 June,Value of non-residential building ($m),,,,14736,14952,16865,17325,20164,16556
BUILDING_10,Building approvals - year ended 30 June,Value of total building ($m),,,,40080,42192,38871,36234,45200,42288
HOUSES_2,Residential property transfers - year ended 30 June,Number of established house transfers (no.),,,100786,99445,94859,80138,88709,124001,
HOUSES_3,Residential property transfers - year ended 30 June,Median price of established house transfers  ($),,,605000,660000,675000,650000,680000,755500,
HOUSES_4,Residential property transfers - year ended 30 June,Number of attached dwelling transfers (no.),,,61922,62303,52755,39253,47559,63993,
HOUSES_5,Residential property transfers - year ended 30 June,Median price of attached dwelling transfers ($),,,660000,683000,675000,651000,670000,695000,
INSOLV_2,Personal insolvencies - year ended 30 June,Total debtors entering business related personal insolvencies (no.),,,2097,1845,1904,1805,1490,,
INSOLV_3,Personal insolvencies - year ended 30 June,Total debtors entering non-business related personal insolvencies (no.),,,6763,6777,7326,6123,4608,,
INSOLV_4,Personal insolvencies - year ended 30 June,Total debtors entering personal insolvencies (no.),,,8855,8621,9235,7925,6100,,
INSOLV_6,Selected causes of personal insolvencies - year ended 30 June,Business related insolvencies caused by economic conditions (no.),,,386,350,320,283,,,
INSOLV_7,Selected causes of personal insolvencies - year ended 30 June,Non-business related insolvencies caused by excessive use of credit (no.),,,2452,2657,3027,2467,,,
INSOLV_8,Selected causes of personal insolvencies - year ended 30 June,Non-business related insolvencies caused by unemployment or loss of income (no.),,,2493,2202,2290,1922,,,
INSOLV_10,Occupations of debtors entering personal insolvencies - year ended 30 June,Managers (no.),,,835,820,883,811,638,,
INSOLV_11,Occupations of debtors entering personal insolvencies - year ended 30 June,Professionals (no.),,,760,705,890,783,581,,
INSOLV_12,Occupations of debtors entering personal insolvencies - year ended 30 June,Technicians and trades workers (no.),,,1276,1233,1231,1093,856,,
INSOLV_13,Occupations of debtors entering personal insolvencies - year ended 30 June,Community and personal service workers (no.),,,1053,1095,1255,946,766,,
INSOLV_14,Occupations of debtors entering personal insolvencies - year ended 30 June,Clerical and administrative workers (no.),,,1093,1093,1130,940,741,,
INSOLV_15,Occupations of debtors entering personal insolvencies - year ended 30 June,Sales workers (no.),,,755,769,763,680,472,,
INSOLV_16,Occupations of debtors entering personal insolvencies - year ended 30 June,Machinery operators and drivers (no.),,,907,935,1027,889,662,,
INSOLV_17,Occupations of debtors entering personal insolvencies - year ended 30 June,Labourers (no.),,,1150,1093,1206,1122,787,,
INSOLV_18,Occupations of debtors entering personal insolvencies - year ended 30 June,Debtors with other or unknown occupations (no.),,,1029,890,860,652,601,,
MVC_14,Registered motor vehicles - Type of vehicle - at 31 January,Passenger vehicles (no.),,,4134787,4217402,4277482,4308795,4348432,,
MVC_15,Registered motor vehicles - Type of vehicle - at 31 January,Campervans (no.),,,15348,16609,17834,18915,19598,,
MVC_16,Registered motor vehicles - Type of vehicle - at 31 January,Light commercial vehicles (no.),,,804664,839452,875212,915950,941141,,
MVC_17,Registered motor vehicles - Type of vehicle - at 31 January,Light rigid trucks (no.),,,48791,50613,52373,55375,58529,,
MVC_18,Registered motor vehicles - Type of vehicle - at 31 January,Heavy rigid trucks (no.),,,91242,94935,97952,100546,101813,,
MVC_19,Registered motor vehicles - Type of vehicle - at 31 January,Articulated trucks (no.),,,21451,22471,22798,23085,23475,,
MVC_20,Registered motor vehicles - Type of vehicle - at 31 January,Non-freight carrying trucks (no.),,,2909,2897,3330,3491,3490,,
MVC_21,Registered motor vehicles - Type of vehicle - at 31 January,Buses (no.),,,25938,26760,27163,27604,27840,,
MVC_22,Registered motor vehicles - Type of vehicle - at 31 January,Motorcycles (no.),,,229298,237968,244235,248430,254720,,
MVC_38,Registered motor vehicles - Type of vehicle - at 31 January,Total registered motor vehicles (no.),,,5374421,5509109,5618385,5702203,5779041,,
MVC_29,Registered motor vehicles - Type of fuel - at 31 January,Petrol (no.),,,4235191,4271784,4285589,4280173,4276201,,
MVC_30,Registered motor vehicles - Type of fuel - at 31 January,Diesel (no.),,,1030700,1134554,1235885,1318153,1393738,,
MVC_31,Registered motor vehicles - Type of fuel - at 31 January,LPG/dual/other (no.),,,106512,100410,93885,94308,92627,,
MVC_33,Registered motor vehicles - Type of fuel - at 31 January,Electric (no.),,,861,1118,1699,2192,4297,,
MVC_35,Registered motor vehicles - Year of manufacture - at 31 January,Less than 5 years (no.),,,1749471,1838571,1882511,1885567,1879629,,
MVC_36,Registered motor vehicles - Year of manufacture - at 31 January,5 to 10 years (no.),,,1455327,1463658,1481507,1515171,1563312,,
MVC_37,Registered motor vehicles - Year of manufacture - at 31 January,Over 10 years (no.),,,2169600,2206868,2254356,2301468,2336087,,
AGRIC_3,Agricultural commodities - year ended 30 June,Area of holding - total area (ha),53566048,,53438094,,,,,53822773.8,
AGRIC_10,Agricultural commodities - year ended 30 June,Dairy cattle - total (no.),317523,,323148,,,,,282659.1,
AGRIC_11,Agricultural commodities - year ended 30 June,Meat cattle - total (no.),4665136,,4674553,,,,,4147594.8,
AGRIC_12,Agricultural commodities - year ended 30 June,Sheep and lambs - total (no.),25394950,,25968194,,,,,24711533.7,
AGRIC_13,Agricultural commodities - year ended 30 June,Pigs - total (no.),480371,,488252,,,,,543335.5,
AGRIC_19,Agricultural commodities - year ended 30 June,Meat chickens - total (no.),28499153,,30107903,,,,,39149834.9,
AGRIC_20,Agricultural commodities - year ended 30 June,Broadacre crops - total area (ha),,,5870061,,,,,7680246.8,
AGRIC_21,Agricultural commodities - year ended 30 June,Vegetables - total area (ha),,,,,,,,14142.5,
AGRIC_22,Agricultural commodities - year ended 30 June,Orchard fruit trees and nut trees - produce intended for sale- total area - (ha),,,,,,,,56258.1,
AGRIC_15,Gross value of agricultural production - year ended 30 June,Agricultural production - total gross value ($m),,,13085.8,,,,,18009.5,
AGRIC_16,Gross value of agricultural production - year ended 30 June,Crops - total gross value ($m),,,6897.2,,,,,11063.3,
AGRIC_17,Gross value of agricultural production - year ended 30 June,Livestock slaughtered and other disposals - total gross value ($m),,,4390.7,,,,,5044.7,
EMP_IND_2,Industry of employment - Proportion of employed persons aged 15 years and older - Census,"Agriculture, forestry and fishing (%)",2.2,,2.1,,,,,,
EMP_IND_3,Industry of employment - Proportion of employed persons aged 15 years and older - Census,Mining (%),1,,0.9,,,,,,
EMP_IND_4,Industry of employment - Proportion of employed persons aged 15 years and older - Census,Manufacturing (%),8.4,,5.8,,,,,,
EMP_IND_5,Industry of employment - Proportion of employed persons aged 15 years and older - Census,"Electricity, gas water and waste services (%)",1.1,,0.9,,,,,,
EMP_IND_6,Industry of employment - Proportion of employed persons aged 15 years and older - Census,Construction (%),7.3,,8.4,,,,,,
EMP_IND_7,Industry of employment - Proportion of employed persons aged 15 years and older - Census,Wholesale trade (%),4.4,,3.1,,,,,,
EMP_IND_8,Industry of employment - Proportion of employed persons aged 15 years and older - Census,Retail trade (%),10.3,,9.7,,,,,,
EMP_IND_9,Industry of employment - Proportion of employed persons aged 15 years and older - Census,Accommodation and food services (%),6.7,,7.1,,,,,,
EMP_IND_10,Industry of employment - Proportion of employed persons aged 15 years and older - Census,"Transport, postal and warehousing (%)",4.9,,4.7,,,,,,
EMP_IND_11,Industry of employment - Proportion of employed persons aged 15 years and older - Census,Information media and telecommunications (%),2.3,,2.2,,,,,,
EMP_IND_12,Industry of employment - Proportion of employed persons aged 15 years and older - Census,Financial and insurance services (%),5,,4.9,,,,,,
EMP_IND_13,Industry of employment - Proportion of employed persons aged 15 years and older - Census,"Rental, hiring and real estate services (%)",1.6,,1.8,,,,,,
EMP_IND_14,Industry of employment - Proportion of employed persons aged 15 years and older - Census,"Professional, scientific and technical services (%)",7.9,,8.1,,,,,,
EMP_IND_15,Industry of employment - Proportion of employed persons aged 15 years and older - Census,Administrative and support services (%),3.3,,3.5,,,,,,
EMP_IND_16,Industry of employment - Proportion of employed persons aged 15 years and older - Census,Public administration and safety (%),6.1,,6,,,,,,
EMP_IND_17,Industry of employment - Proportion of employed persons aged 15 years and older - Census,Education and training (%),7.9,,8.4,,,,,,
EMP_IND_18,Industry of employment - Proportion of employed persons aged 15 years and older - Census,Health care and social assistance (%),11.6,,12.5,,,,,,
EMP_IND_19,Industry of employment - Proportion of employed persons aged 15 years and older - Census,Arts and recreation services (%),1.5,,1.5,,,,,,
EMP_IND_20,Industry of employment - Proportion of employed persons aged 15 years and older - Census,Other services (%),3.7,,3.7,,,,,,
EMP_IND_22,Industry of employment - Proportion of employed persons aged 15 years and older - Census,Industry of employment - inadequately described or not stated (%),2.5,,4.7,,,,,,
EMP_IND_21,Industry of employment - Proportion of employed persons aged 15 years and older - Census,Total persons employed (no.),3138332,,3380336,,,,,,
INCOME_4,Personal income in Australia - year ended 30 June,Employee income earners (no.),,,3826636,3969881,4054871,4146023,,,
INCOME_20,Personal income in Australia - year ended 30 June,Employee income earners - median age (years),,,38,38,38,38,,,
INCOME_3,Personal income in Australia - year ended 30 June,Total employee income ($m),,,236694.8,247614.8,262375.5,275944.4,,,
INCOME_2,Personal income in Australia - year ended 30 June,Median employee income ($),,,49256,49815,51612,53291,,,
INCOME_21,Personal income in Australia - year ended 30 June,Mean employee income ($),,,61855,62373,64706,66556,,,
INCOME_22,Personal income in Australia - year ended 30 June,Employee income as main source of income (%),,,76.8,77.3,77.9,77.8,,,
INCOME_7,Personal income in Australia - year ended 30 June,Own unincorporated business income earners (no.),,,630713,647715,660608,673968,,,
INCOME_23,Personal income in Australia - year ended 30 June,Own unincorporated business income earners - median age (years),,,47,47,47,46,,,
INCOME_6,Personal income in Australia - year ended 30 June,Total own unincorporated business income ($m),,,17818.9,18678.5,18928.5,18182.8,,,
INCOME_5,Personal income in Australia - year ended 30 June,Median own unincorporated business income ($),,,13186,13329,13200,12576,,,
INCOME_24,Personal income in Australia - year ended 30 June,Mean own unincorporated business income ($),,,28252,28837,28653,26979,,,
INCOME_25,Personal income in Australia - year ended 30 June,Own unincorporated business income as main source of income (%),,,8.2,7.9,7.7,7.5,,,
INCOME_10,Personal income in Australia - year ended 30 June,Investment income earners (no.),,,3012972,3038823,3097477,3219927,,,
INCOME_26,Personal income in Australia - year ended 30 June,Investment income earners - median age (years),,,45,45,45,44,,,
INCOME_9,Personal income in Australia - year ended 30 June,Total investment income ($m),,,27123.9,27270.8,29492.8,31247.2,,,
INCOME_8,Personal income in Australia - year ended 30 June,Median investment income ($),,,319,277,251,204,,,
INCOME_27,Personal income in Australia - year ended 30 June,Mean investment income ($),,,9002,8974,9522,9704,,,
INCOME_28,Personal income in Australia - year ended 30 June,Investment income as main source of income (%),,,13.1,12.8,12.6,12.8,,,
INCOME_13,Personal income in Australia - year ended 30 June,Superannuation and annuity income earners (no.),,,110430,109277,99785,99693,,,
INCOME_29,Personal income in Australia - year ended 30 June,Superannuation and annuity income earners - median age (years),,,59,59,59,59,,,
INCOME_12,Personal income in Australia - year ended 30 June,Total superannuation and annuity income ($m),,,3066.5,3243.3,3006.3,3130.3,,,
INCOME_11,Personal income in Australia - year ended 30 June,Median superannuation and annuity income ($),,,18494,19572,20348,21195,,,
INCOME_30,Personal income in Australia - year ended 30 June,Mean superannuation and annuity income ($),,,27769,29680,30127,31400,,,
INCOME_31,Personal income in Australia - year ended 30 June,Superannuation and annuity income as main source of income (%),,,1.3,1.3,1.2,1.3,,,
INCOME_19,Personal income in Australia - year ended 30 June,Total income earners (excl. Government pensions and allowances) (no.),,,4191542,4344997,4466941,4569650,,,
INCOME_35,Personal income in Australia - year ended 30 June,Total income earners (excl. Government pensions and allowances) - median age (years),,,42,42,42,42,,,
INCOME_18,Personal income in Australia - year ended 30 June,Total income (excl. Government pensions and allowances) ($m),,,270324.9,283275,300177,314466,,,
INCOME_17,Personal income in Australia - year ended 30 June,Median total income (excl. Government pensions and allowances) ($),,,48085,48700,50153,51818,,,
INCOME_36,Personal income in Australia - year ended 30 June,Mean total income (excl. Government pensions and allowances) ($),,,64493,65196,67200,68816,,,
INCOME_37,Personal income in Australia - year ended 30 June,Total income (excl. Government pensions and allowances) - p80/P20 ratio,,,5.03,5.1,5.11,5.08,,,
INCOME_38,Personal income in Australia - year ended 30 June,Total income (excl. Government pensions and allowances) - p80/P50 ratio,,,1.91,1.91,1.91,1.91,,,
INCOME_39,Personal income in Australia - year ended 30 June,Total income (excl. Government pensions and allowances) - p20/P50 ratio,,,0.38,0.38,0.37,0.38,,,
INCOME_40,Personal income in Australia - year ended 30 June,Total income (excl. Government pensions and allowances) - p10/P50 ratio,,,0.16,0.16,0.16,0.16,,,
INCOME_41,Personal income in Australia - year ended 30 June,Total income (excl. Government pensions and allowances) - gini coefficient,,,0.496,0.496,0.499,0.497,,,
INCOME_42,Personal income in Australia - year ended 30 June,Total income (excl. Government pensions and allowances) - income share of top 1% of earners,,,10.9,10.7,11.2,10.8,,,
INCOME_43,Personal income in Australia - year ended 30 June,Total income (excl. Government pensions and allowances) - income share of top 5% of earners,,,24.3,24.2,24.5,24.1,,,
INCOME_44,Personal income in Australia - year ended 30 June,Total income (excl. Government pensions and allowances) - income share of top 10% of earners,,,35.3,35.2,35.5,35.1,,,
INCOME_45,Personal income in Australia - year ended 30 June,Total income (excl. Government pensions and allowances) - lowest Quartile (%),,,24.8,24.9,25,25,,,
INCOME_46,Personal income in Australia - year ended 30 June,Total income (excl. Government pensions and allowances) - second Quartile (%),,,24.8,24.7,24.7,24.6,,,
INCOME_47,Personal income in Australia - year ended 30 June,Total income (excl. Government pensions and allowances) - third Quartile (%),,,24.5,24.4,24.4,24.4,,,
INCOME_48,Personal income in Australia - year ended 30 June,Total income (excl. Government pensions and allowances) - highest Quartile (%),,,25.9,25.9,26,26,,,
CAPGAINS_1,Gross capital gains reported by taxpayers - year ended 30 June,Gross capital gains reported by taxpayers - persons (no.),,,302502,311970,316760,310726,353083,,
CAPGAINS_2,Gross capital gains reported by taxpayers - year ended 30 June,Gross capital gains reported by taxpayers - total amount ($m),,,17709.2,20010.6,20388.2,17542.6,18256.6,,
CAPGAINS_3,Gross capital gains reported by taxpayers - year ended 30 June,Gross capital gains reported by taxpayers - median ($),,,3103,3998,4129,2956,2945,,
CAPGAINS_4,Gross capital gains reported by taxpayers - year ended 30 June,Gross capital gains reported by taxpayers - mean ($),,,58542,64143,64365,56457,51706,,
PENSION_2,Selected Government pensions and allowances - at 30 June,Age pension (no.),,,808554,790030,778449,792027,796549,806610,
PENSION_3,Selected Government pensions and allowances - at 30 June,Age pension - Department of Veterans' Affairs (no.),,,1003,899,820,805,783,722,
PENSION_4,Selected Government pensions and allowances - at 30 June,Service pension - Department of Veterans' Affairs (no.),,,33955,30332,28030,26156,24495,21949,
PENSION_5,Selected Government pensions and allowances - at 30 June,Income support supplement - Department of Veterans' Affairs (no.),,,18325,16343,14597,13135,11681,9273,
PENSION_6,Selected Government pensions and allowances - at 30 June,Carer payment (no.),,,98816,98954,101660,103938,108097,110388,
PENSION_16,Selected Government pensions and allowances - at 30 June,Carer allowance (no.),,,,209476,211512,209314,207905,209228,
PENSION_7,Selected Government pensions and allowances - at 30 June,Disability support pension (no.),,,253339,244644,242865,237925,239118,237224,
PENSION_9,Selected Government pensions and allowances - at 30 June,JobSeeker payment (no.),,,,,,,421242,290460,
PENSION_8,Selected Government pensions and allowances - at 30 June,Newstart allowance (no.),,,209024,203868,200564,190070,,,
PENSION_10,Selected Government pensions and allowances - at 30 June,Parenting payment - single (no.),,,79249,77106,72506,68156,72053,70794,
PENSION_17,Selected Government pensions and allowances - at 30 June,Parenting payment - partnered (no.),,,,29283,25284,22332,27976,25456,
PENSION_11,Selected Government pensions and allowances - at 30 June,Youth allowance (full time students/apprentices) (no.),,,68533,60235,54637,52464,67840,65239,
PENSION_12,Selected Government pensions and allowances - at 30 June,Youth allowance (other) (no.),,,26677,26731,24499,21733,49011,29722,
PENSION_13,Selected Government pensions and allowances - at 30 June,Family tax benefit A (no.),,,472276,456302,432160,414894,410405,417958,
PENSION_14,Selected Government pensions and allowances - at 30 June,Family tax benefit B (no.),,,388301,358662,340454,331080,327800,334441,
PENSION_18,Selected Government pensions and allowances - at 30 June,Commonwealth rent assistance (no.),,,,424641,411099,408466,538758,477209,
PERSINC_2,Total personal income (weekly) - Persons aged 15 years and over - Census,Persons earning $1-$499 per week (%),,,27.7,,,,,22.7,
PERSINC_3,Total personal income (weekly) - Persons aged 15 years and over - Census,Persons earning $500-$999 per week (%),,,22.8,,,,,21.9,
PERSINC_4,Total personal income (weekly) - Persons aged 15 years and over - Census,Persons earning $1000-$1999 per week (%),,,22,,,,,25.6,
PERSINC_5,Total personal income (weekly) - Persons aged 15 years and over - Census,Persons earning $2000-$2999 per week (%),,,5.3,,,,,7.9,
PERSINC_6,Total personal income (weekly) - Persons aged 15 years and over - Census,Persons earning $3000 or more per week (%),,,3.5,,,,,5.7,
PERSINC_7,Total personal income (weekly) - Persons aged 15 years and over - Census,Persons earning nil income (%),,,9.3,,,,,8.5,
PERSINC_8,Total personal income (weekly) - Persons aged 15 years and over - Census,Persons with a negative income (%),,,0.5,,,,,0.7,
PERSINC_9,Total personal income (weekly) - Persons aged 15 years and over - Census,Income inadequately described or not stated (%),,,8.9,,,,,7.2,
EQUIV_2,"Equivalised total household income - Family, lone person and group households - Census",Median equivalised total household income (weekly) ($),756,,891,,,,,1096,
EQUIV_3,"Equivalised total household income - Family, lone person and group households - Census",Households equivalised total income $1-$499 per week (%),,,21,,,,,15.8,
EQUIV_4,"Equivalised total household income - Family, lone person and group households - Census",Households equivalised total income $500-$999 per week (%),,,27.7,,,,,24.8,
EQUIV_5,"Equivalised total household income - Family, lone person and group households - Census",Households equivalised total income $1000-$1999 per week (%),,,28.7,,,,,33.5,
EQUIV_6,"Equivalised total household income - Family, lone person and group households - Census",Households equivalised total income $2000-$2999 per week (%),,,7.4,,,,,11.3,
EQUIV_7,"Equivalised total household income - Family, lone person and group households - Census",Households equivalised total income $3000 or more per week (%),,,3.4,,,,,6.3,
EQUIV_8,"Equivalised total household income - Family, lone person and group households - Census",Households equivalised total nil income (%),,,1.6,,,,,1.9,
EQUIV_9,"Equivalised total household income - Family, lone person and group households - Census",Households equivalised total partial income stated (%),,,7.7,,,,,4.5,
EQUIV_10,"Equivalised total household income - Family, lone person and group households - Census",Households equivalised total all incomes not stated (%),,,2.4,,,,,1.8,
PRESCH_2,Children enrolled in a preschool or preschool program (4 and 5 year olds),4 year olds enrolled in preschool or preschool program (no.),,,,82096,81843,81703,81677,81925,
PRESCH_3,Children enrolled in a preschool or preschool program (4 and 5 year olds),5 year olds enrolled in preschool or preschool program (no.),,,,22540,23247,24187,23851,25911,
PRESCH_5,Children enrolled in a preschool or preschool program (4 and 5 year olds),Children enrolled in preschool (no.),,,,31167,30483,29530,28801,27323,
PRESCH_6,Children enrolled in a preschool or preschool program (4 and 5 year olds),Children enrolled in preschool program within centre based day care (no.),,,,68314,68564,69594,69944,71558,
PRESCH_7,Children enrolled in a preschool or preschool program (4 and 5 year olds),Children enrolled across more than one provider type (no.),,,,5153,6047,6765,6791,8956,
PRESCH_8,Children enrolled in a preschool or preschool program (4 and 5 year olds),Children enrolled in a preschool or preschool program (no.),,,,104638,105091,105890,105531,107840,
PRESCH_10,Children attending a preschool or preschool program (4 and 5 year olds),Children attending preschool for less than 15 hours (no.),,,,18301,12544,11807,11640,,
PRESCH_11,Children attending a preschool or preschool program (4 and 5 year olds),Children attending preschool for 15 hours or more (no.),,,,82311,91818,93396,92559,,
HELP_2,Higher education loan program (HELP) repayments - year ended 30 June,Taxpayers with higher education loan program (HELP) repayment (no.),,,164727,193264,200441,256082,319572,,
LEED_2,Jobs in Australia - year ended 30 June,Number of jobs held by females,,,2785992,2931553,2995979,3098896,,,
LEED_3,Jobs in Australia - year ended 30 June,Number of jobs held by males,,,3039062,3163727,3220772,3278555,,,
